index|lemma|human_readable_pos|synset_key_name|definition|example
16739|meter|noun|Synset('meter.n.02')|any of various measuring instruments for measuring a quantity|There is a possibility that battery powered radios with built-in radiation meters may become available.
16740|rotate|verb|Synset('rotate.v.03')|perform a job or duty on a rotating basis|Interns have to rotate for a few months
16741|rotate|verb|Synset('rotate.v.03')|perform a job or duty on a rotating basis|Interns have to rotate for a few months
16742|rotate|verb|Synset('rotate.v.02')|exchange on a regular basis|We rotate the lead soprano every night
16743|rotate|verb|Synset('rotate.v.02')|exchange on a regular basis|We rotate the lead soprano every night
16744|gather_up|verb|Synset('collect.v.05')|gather or collect|The cops would gather up connor and the foursome on the third floor and bring us those of them who would voluntarily submit to fingerprinting.
16745|exposed|adjective|Synset('exposed.s.02')|not covered with clothing|her exposed breast
16746|exposed|adjective|Synset('exposed.s.02')|not covered with clothing|her exposed breast
16747|strife|noun|Synset('strife.n.02')|bitter conflict; heated often violent dissension|These incidents, typical of many others, dramatize the distressing fact that no controversy during the last several decades has caused more tension, rancor and strife among religious groups in this country than the birth-control issue.
16748|frustration|noun|Synset('frustration.n.02')|an act of hindering someone's plans or efforts|The church considers this to be the method provided by nature and its divine author : it involves no frustration of nature's laws, but simply an intelligent and disciplined use of them.
16749|frustration|noun|Synset('frustration.n.02')|an act of hindering someone's plans or efforts|The church considers this to be the method provided by nature and its divine author : it involves no frustration of nature's laws, but simply an intelligent and disciplined use of them.
16750|disciplined|adjective|Synset('disciplined.s.02')|trained mentally or physically by instruction or exercise|a disciplined mind
16751|disciplined|adjective|Synset('disciplined.s.02')|trained mentally or physically by instruction or exercise|a disciplined mind
16752|unbroken|adjective|Synset('unbroken.s.02')|not subdued or trained for service or use|unbroken colts
16753|deduce|verb|Synset('deduce.v.02')|conclude by reasoning; in logic|Jubal deduced what had happened but did not know with whom-and didn't want to inquire.
16754|deduce|verb|Synset('deduce.v.02')|conclude by reasoning; in logic|Jubal deduced what had happened but did not know with whom-and didn't want to inquire.
16755|costly|adjective|Synset('costly.s.02')|having a high price|costly jewelry
16756|heritage|noun|Synset('inheritance.n.04')|any attribute or immaterial possession that is inherited from ancestors|the world's heritage of knowledge
16757|heritage|noun|Synset('inheritance.n.04')|any attribute or immaterial possession that is inherited from ancestors|the world's heritage of knowledge
16758|commend|verb|Synset('commend.v.02')|present as worthy of regard, kindness, or confidence|His paintings commend him to the artistic world
16759|commend|verb|Synset('commend.v.02')|present as worthy of regard, kindness, or confidence|His paintings commend him to the artistic world
16760|commend|verb|Synset('commend.v.03')|give to in charge|I commend my children to you
16761|commend|verb|Synset('commend.v.03')|give to in charge|I commend my children to you
16762|refund|noun|Synset('refund.n.02')|the act of returning money received previously|The return for a decedent may also serve as a claim for refund of an overpayment of tax.
16763|refund|noun|Synset('refund.n.02')|the act of returning money received previously|The return for a decedent may also serve as a claim for refund of an overpayment of tax.
16764|refund|noun|Synset('refund.n.02')|the act of returning money received previously|The return for a decedent may also serve as a claim for refund of an overpayment of tax.
16765|due|adjective|Synset('due.s.02')|scheduled to arrive|the train is due in 15 minutes
16766|due|adjective|Synset('due.s.02')|scheduled to arrive|the train is due in 15 minutes
16767|due|adjective|Synset('due.s.02')|scheduled to arrive|the train is due in 15 minutes
16768|resident|adjective|Synset('nonmigratory.a.01')|used of animals that do not migrate|The site may be on one of the major flyways of migratory birds or have its own resident bird life.
16769|behalf|noun|Synset('behalf.n.02')|for someone's benefit (usually expressed as `in behalf' rather than `on behalf' and usually with a possessive)|in your behalf
16770|hawaii|noun|Synset('hawaii.n.02')|the largest and southernmost of the Hawaii islands; has several volcanic peaks|Taxpayers residing or traveling in alaska are also allowed this extension of time for filing, but those residing or traveling in hawaii are not allowed this automatic extension.
16771|hawaii|noun|Synset('hawaii.n.02')|the largest and southernmost of the Hawaii islands; has several volcanic peaks|Taxpayers residing or traveling in alaska are also allowed this extension of time for filing, but those residing or traveling in hawaii are not allowed this automatic extension.
16772|penalty|noun|Synset('penalty.n.03')|the disadvantage or painful consequences of an action or condition|neglected his health and paid the penalty
16773|penalty|noun|Synset('penalty.n.02')|a payment required for not fulfilling a contract|Furthermore, a bad check may subject the maker to certain penalties.
16774|deduct|verb|Synset('withhold.v.02')|retain and refrain from disbursing; of payments|All amounts so deducted shall be covered into the treasury to the credit of miscellaneous receipts.
16775|deduct|verb|Synset('withhold.v.02')|retain and refrain from disbursing; of payments|All amounts so deducted shall be covered into the treasury to the credit of miscellaneous receipts.
16776|deduct|verb|Synset('withhold.v.02')|retain and refrain from disbursing; of payments|All amounts so deducted shall be covered into the treasury to the credit of miscellaneous receipts.
16777|deduct|verb|Synset('withhold.v.02')|retain and refrain from disbursing; of payments|All amounts so deducted shall be covered into the treasury to the credit of miscellaneous receipts.
16778|royalty|noun|Synset('royalty.n.02')|royal persons collectively|the wedding was attended by royalty
16779|royalty|noun|Synset('royalty.n.02')|royal persons collectively|the wedding was attended by royalty
16780|trooper|noun|Synset('trooper.n.02')|a mounted policeman|So much for the tiresome facts, as familiar to you, i'm sure, as to the constables and state troopers who followed in your wake.
16781|trooper|noun|Synset('trooper.n.02')|a mounted policeman|So much for the tiresome facts, as familiar to you, i'm sure, as to the constables and state troopers who followed in your wake.
16782|trooper|noun|Synset('trooper.n.02')|a mounted policeman|So much for the tiresome facts, as familiar to you, i'm sure, as to the constables and state troopers who followed in your wake.
16783|trooper|noun|Synset('trooper.n.02')|a mounted policeman|So much for the tiresome facts, as familiar to you, i'm sure, as to the constables and state troopers who followed in your wake.
16784|cheyenne|noun|Synset('cheyenne.n.02')|the Algonquian language spoken by the Cheyenne|Bursting from the lips of a charging cavalry trooper was the last sound heard on this earth by untold numbers of cheyennes, sioux and apaches, mexican banditos under pancho villa, japanese in the south pacific, and chinese and north korean communists in korea.
16785|brass|noun|Synset('administration.n.02')|the persons (or committees or departments etc.) who make up a body for the purpose of administering something|But in maneuvers, with the top brass watching him all the time, it's easy.
16786|brass|noun|Synset('administration.n.02')|the persons (or committees or departments etc.) who make up a body for the purpose of administering something|But in maneuvers, with the top brass watching him all the time, it's easy.
16787|brass|noun|Synset('administration.n.02')|the persons (or committees or departments etc.) who make up a body for the purpose of administering something|But in maneuvers, with the top brass watching him all the time, it's easy.
16788|patrol|noun|Synset('patrol.n.02')|the activity of going around or through an area at regular intervals for security purposes|A squadron of navy jets and another of long-range patrol planes would add support to the carrier task forces.
16789|patrol|noun|Synset('patrol.n.02')|the activity of going around or through an area at regular intervals for security purposes|A squadron of navy jets and another of long-range patrol planes would add support to the carrier task forces.
16790|patrol|noun|Synset('patrol.n.02')|the activity of going around or through an area at regular intervals for security purposes|A squadron of navy jets and another of long-range patrol planes would add support to the carrier task forces.
16791|patrol|noun|Synset('patrol.n.02')|the activity of going around or through an area at regular intervals for security purposes|A squadron of navy jets and another of long-range patrol planes would add support to the carrier task forces.
16792|innovation|noun|Synset('invention.n.01')|the creation of something in the mind|Synthetic cubism began with picasso alone, late in 1913 or early in 1914; this was the point at which he finally took the lead in cubist innovation away from braque, never again to relinquish it.
16793|rifleman|noun|Synset('rifleman.n.02')|a soldier whose weapon is a rifle|One of his innovations was to see to it that every man-cook and clerk as well as rifleman-qualified with every weapon in the troop.
16794|buck|verb|Synset('buck.v.02')|resist|buck the trend
16795|used|adjective|Synset('secondhand.s.02')|previously used or owned by another|bought a secondhand (or used) car
16796|used|adjective|Synset('exploited.s.02')|of persons; taken advantage of|after going out of his way to help his friend get the job he felt not appreciated but used
16797|dig_in|verb|Synset('pitch_in.v.01')|eat heartily|Otherwise, straighten your halo, square your wings, and dig in.
16798|pin|verb|Synset('pin.v.02')|attach or fasten with pins or as if with pins; .|pin the needle to the shirt
16799|rage|noun|Synset('rage.n.03')|something that is desired intensely|his rage for fame destroyed him
16800|rage|noun|Synset('rage.n.02')|a state of extreme anger|she fell into a rage and refused to answer
16801|heartily|adverb|Synset('heartily.r.02')|in a hearty manner|`Yes,' the children chorused heartily
16802|huddle|verb|Synset('huddle.v.02')|crouch or curl up|They huddled outside in the rain
16803|shield|noun|Synset('shield.n.02')|armor carried on the arm to intercept blows|I even ferreted out the materials from which shields were made-linden wood covered with leather-so i'd get the light reflections accurate.
16804|smack|verb|Synset('smack.v.02')|have an element suggestive (of something)|his speeches smacked of racism
16805|kid|verb|Synset('kid.v.02')|be silly or tease one another|After we relaxed, we just kidded around
16806|joy|noun|Synset('joy.n.02')|something or someone that provides a source of happiness|a joy to behold
16807|joy|noun|Synset('joy.n.02')|something or someone that provides a source of happiness|a joy to behold
16808|photograph|verb|Synset('photograph.v.02')|undergo being photographed in a certain way|Children photograph well
16809|photograph|verb|Synset('photograph.v.02')|undergo being photographed in a certain way|Children photograph well
16810|photograph|verb|Synset('photograph.v.02')|undergo being photographed in a certain way|Children photograph well
16811|photograph|verb|Synset('photograph.v.02')|undergo being photographed in a certain way|Children photograph well
16812|illusion|noun|Synset('delusion.n.03')|the act of deluding; deception by creating illusory ideas|That this abandonment takes place on a stage, during an' artistic' performance, is enough to associate jacoby with art, and to bring down upon him the punishment for art; that is, he is suspect, guilty, punishable, as is anyone in mann's stories who produces illusion, and this is true even though the constant elements of the artist nature, technique, magic, guilt and suffering, are divided in this story between jacoby and la^utner.
16813|illusion|noun|Synset('delusion.n.03')|the act of deluding; deception by creating illusory ideas|That this abandonment takes place on a stage, during an' artistic' performance, is enough to associate jacoby with art, and to bring down upon him the punishment for art; that is, he is suspect, guilty, punishable, as is anyone in mann's stories who produces illusion, and this is true even though the constant elements of the artist nature, technique, magic, guilt and suffering, are divided in this story between jacoby and la^utner.
16814|illusion|noun|Synset('delusion.n.03')|the act of deluding; deception by creating illusory ideas|That this abandonment takes place on a stage, during an' artistic' performance, is enough to associate jacoby with art, and to bring down upon him the punishment for art; that is, he is suspect, guilty, punishable, as is anyone in mann's stories who produces illusion, and this is true even though the constant elements of the artist nature, technique, magic, guilt and suffering, are divided in this story between jacoby and la^utner.
16815|illusion|noun|Synset('illusion.n.02')|something many people believe that is false|they have the illusion that I am very wealthy
16816|illusion|noun|Synset('illusion.n.02')|something many people believe that is false|they have the illusion that I am very wealthy
16817|illusion|noun|Synset('illusion.n.02')|something many people believe that is false|they have the illusion that I am very wealthy
16818|renaissance|noun|Synset('rebirth.n.03')|the revival of learning and culture|As broadway itself becomes increasingly weighted down by trite, heavy-handed, commercially successful musicals and inspirational problem dramas, the american theatre is going through an inexorable renaissance in that nebulous area known as `` off-broadway''.
16819|renaissance|noun|Synset('rebirth.n.03')|the revival of learning and culture|As broadway itself becomes increasingly weighted down by trite, heavy-handed, commercially successful musicals and inspirational problem dramas, the american theatre is going through an inexorable renaissance in that nebulous area known as `` off-broadway''.
16820|classic|noun|Synset('classic.n.02')|an artist who has created classic works|I had come prepared to worship at the feet of this classic, and he turned out to be a rather bitter old man who smelled of dead cigars.
16821|devotion|noun|Synset('devotion.n.02')|commitment to some purpose|the devotion of his time and wealth to science
16822|shooting|noun|Synset('shooting.n.02')|killing someone by gunfire|There was a lot of shooting.
16823|shooting|noun|Synset('shooting.n.02')|killing someone by gunfire|There was a lot of shooting.
16824|shooting|noun|Synset('shooting.n.02')|killing someone by gunfire|There was a lot of shooting.
16825|shooting|noun|Synset('shooting.n.02')|killing someone by gunfire|There was a lot of shooting.
16826|shooting|noun|Synset('shooting.n.02')|killing someone by gunfire|There was a lot of shooting.
16827|shooting|noun|Synset('shooting.n.02')|killing someone by gunfire|There was a lot of shooting.
16828|conservation|noun|Synset('conservation.n.02')|the preservation and careful management of the environment and of natural resources|Present conservation practices regard wildlife, not as an expendable natural resource, but as an annual harvest to be sown and also reaped.
16829|kickoff|noun|Synset('beginning.n.02')|the time at which something is supposed to begin|Following the kick-off of saami's shooting development program in 1954, a most interesting meeting took place in washington, d. c..
16830|bring_together|verb|Synset('bond.v.04')|bring together in a common cause or emotion|With that possibility in mind, arkansas' wilbur mills deliberately delayed calling a meeting of the committee on committees, and coolheaded democrats sought to bring rayburn and smith together again to work out some sort of face-saving compromise.
16831|nationally|adverb|Synset('nationally.r.02')|extending throughout an entire nation|nationally advertised
16832|pirate|noun|Synset('pirate.n.02')|someone who robs at sea or plunders the land from the sea without having a commission from any sovereign nation|We were camping a few weeks ago on cape hatteras campground in that land of pirates, seagulls and bluefish on north carolina's famed outer banks.
16833|stove|noun|Synset('stove.n.02')|any heating apparatus|Seated on the platform were amos c. barstow, ex-mayor of providence and a wealthy republican stove manufacturer; thomas davis, an uncompromising garrisonian; the reverend augustus woodbury, a unitarian minister; the reverend george t. day, a free-will baptist; daniel w. vaughan, and william h. h. clements.
16834|stove|noun|Synset('stove.n.02')|any heating apparatus|Seated on the platform were amos c. barstow, ex-mayor of providence and a wealthy republican stove manufacturer; thomas davis, an uncompromising garrisonian; the reverend augustus woodbury, a unitarian minister; the reverend george t. day, a free-will baptist; daniel w. vaughan, and william h. h. clements.
16835|guess|noun|Synset('guess.n.02')|an estimate based on little or no information|One cannot make a very satisfactory guess about the micrometeorite flux in space.
16836|lasting|adjective|Synset('durable.s.01')|existing for a long time|Though they would produce some very memorable and lasting songs, arlen and mercer were not given strong material to work on.
16837|collector|noun|Synset('collector.n.02')|a person who is employed to collect payments (as for rent or taxes)|Buffalo coach buster ramsey, who has become one of the game's greatest collectors of quarterbacks, apparently now has found a productive pair in two ex national football leaguers, m. c. reynolds and warren rabb.
16838|collector|noun|Synset('collector.n.02')|a person who is employed to collect payments (as for rent or taxes)|Buffalo coach buster ramsey, who has become one of the game's greatest collectors of quarterbacks, apparently now has found a productive pair in two ex national football leaguers, m. c. reynolds and warren rabb.
16839|collector|noun|Synset('collector.n.03')|a crater that has collected cosmic material hitting the earth|The cores of deep sea sediments and content of collectors in remote regions are valuable in this category.
16840|collector|noun|Synset('collector.n.03')|a crater that has collected cosmic material hitting the earth|The cores of deep sea sediments and content of collectors in remote regions are valuable in this category.
16841|altogether|adverb|Synset('altogether.r.02')|with everything included or counted|altogether he earns close to a million dollars
16842|altogether|adverb|Synset('altogether.r.02')|with everything included or counted|altogether he earns close to a million dollars
16843|altogether|adverb|Synset('altogether.r.02')|with everything included or counted|altogether he earns close to a million dollars
16844|altogether|adverb|Synset('altogether.r.02')|with everything included or counted|altogether he earns close to a million dollars
16845|watercolor|noun|Synset('watercolor.n.02')|a water-base paint (with water-soluble pigments); used by artists|Gradually watercolor claimed his greater affection until today it has become his major, if not exclusive, technique.
16846|watercolor|noun|Synset('watercolor.n.02')|a water-base paint (with water-soluble pigments); used by artists|Gradually watercolor claimed his greater affection until today it has become his major, if not exclusive, technique.
16847|literal|adjective|Synset('literal.s.02')|without interpretation or embellishment|a literal depiction of the scene before him
16848|literal|adjective|Synset('literal.s.02')|without interpretation or embellishment|a literal depiction of the scene before him
16849|literal|adjective|Synset('literal.s.02')|without interpretation or embellishment|a literal depiction of the scene before him
16850|literal|adjective|Synset('literal.s.02')|without interpretation or embellishment|a literal depiction of the scene before him
16851|literal|adjective|Synset('literal.s.02')|without interpretation or embellishment|a literal depiction of the scene before him
16852|execution|noun|Synset('performance.n.03')|the act of performing; of doing something successfully; using knowledge as distinguished from merely possessing it|Yet often fear persists because, even with the most rigid ritual, one is never quite free from the uneasy feeling that one might make some mistake or that in every previous execution one had been unaware of the really decisive act.
16853|dust|verb|Synset('dust.v.02')|rub the dust over a surface so as to blur the outlines of a shape|The artist dusted the charcoal drawing down to a faint image
16854|mixture|noun|Synset('concoction.n.01')|any foodstuff made by combining different ingredients|he drank a mixture of beer and lemonade
16855|mixture|noun|Synset('concoction.n.01')|any foodstuff made by combining different ingredients|he drank a mixture of beer and lemonade
16856|mixture|noun|Synset('assortment.n.01')|a collection containing a variety of sorts of things|The conversation of the characters creates an atmosphere suggesting the usual mixture of pleasures, foibles, irritations, and concerns which would characterize the common life of a normal village in any age.
16857|mixture|noun|Synset('assortment.n.01')|a collection containing a variety of sorts of things|The conversation of the characters creates an atmosphere suggesting the usual mixture of pleasures, foibles, irritations, and concerns which would characterize the common life of a normal village in any age.
16858|miracle|noun|Synset('miracle.n.02')|a marvellous event manifesting a supernatural act of a divine agent|Oh, you can submit a requisition for a miracle if you want to make a fool of yourself.
16859|miracle|noun|Synset('miracle.n.02')|a marvellous event manifesting a supernatural act of a divine agent|Oh, you can submit a requisition for a miracle if you want to make a fool of yourself.
16860|undue|adjective|Synset('undue.a.02')|not appropriate or proper (or even legal) in the circumstances|undue influence
16861|soften|verb|Synset('dampen.v.07')|lessen in force or effect|soften a shock
16862|soften|verb|Synset('dampen.v.07')|lessen in force or effect|soften a shock
16863|feature|verb|Synset('sport.v.01')|wear or display in an ostentatious or proud manner|We also continued to run a series of ads featuring endorsement of rhode island by industrialists who had recently established new plants here.
16864|feature|verb|Synset('sport.v.01')|wear or display in an ostentatious or proud manner|We also continued to run a series of ads featuring endorsement of rhode island by industrialists who had recently established new plants here.
16865|feature|verb|Synset('sport.v.01')|wear or display in an ostentatious or proud manner|We also continued to run a series of ads featuring endorsement of rhode island by industrialists who had recently established new plants here.
16866|feature|verb|Synset('sport.v.01')|wear or display in an ostentatious or proud manner|We also continued to run a series of ads featuring endorsement of rhode island by industrialists who had recently established new plants here.
16867|feature|verb|Synset('sport.v.01')|wear or display in an ostentatious or proud manner|We also continued to run a series of ads featuring endorsement of rhode island by industrialists who had recently established new plants here.
16868|feature|verb|Synset('sport.v.01')|wear or display in an ostentatious or proud manner|We also continued to run a series of ads featuring endorsement of rhode island by industrialists who had recently established new plants here.
16869|good|adverb|Synset('thoroughly.r.02')|completely and absolutely (`good' is sometimes used informally for `thoroughly')|we beat him good
16870|good|adverb|Synset('thoroughly.r.02')|completely and absolutely (`good' is sometimes used informally for `thoroughly')|we beat him good
16871|give_in|verb|Synset('yield.v.13')|consent reluctantly|`` it is worse for a nation to give in to evil than to run the risk of annihilation''.
16872|give_in|verb|Synset('yield.v.13')|consent reluctantly|`` it is worse for a nation to give in to evil than to run the risk of annihilation''.
16873|bunch|verb|Synset('bunch.v.02')|gather or cause to gather into a cluster|She bunched her fingers into a fist
16874|scare|verb|Synset('daunt.v.01')|cause to lose courage|`` scared the hell out of him'', kahler grinned.
16875|stillness|noun|Synset('stillness.n.02')|calmness without winds|Grabski sat in a sweat saturated undershirt, cursing the excessive heat which clamped an uneasy stillness before sundown.
16876|get_around|verb|Synset('bypass.v.01')|avoid something unpleasant or laborious|Mrs. roebuck thought johnson was a `` sweet bawh t' lah lahk thet'', but her herman was getting to be a man, there was no getting around it.
16877|impatience|noun|Synset('impatience.n.02')|a restless desire for change and excitement|His nerves were getting a little ragged and his impatience put an edge in his voice.
16878|home|adjective|Synset('home.a.02')|relating to or being where one lives or where one's roots are|my home town
16879|round|verb|Synset('round.v.02')|make round|round the edges
16880|batting_average|noun|Synset('batting_average.n.02')|(an extension of the baseball term) the proportion of times some effort succeeds|The batting average of one success out of seven increased to one out of three.
16881|works|noun|Synset('whole_shebang.n.01')|everything available; usually preceded by `the'|Give um the works.
16882|works|noun|Synset('works.n.03')|performance of moral or religious acts|Religion provides the most attractive rewards, either in this world or the next, for those who not merely abide by its norms, but who engage in good works.
16883|respect|verb|Synset('respect.v.02')|show respect towards|How can we have a good city unless we respect morality''?
16884|respect|verb|Synset('respect.v.02')|show respect towards|How can we have a good city unless we respect morality''?
16885|respect|verb|Synset('respect.v.02')|show respect towards|How can we have a good city unless we respect morality''?
16886|validity|noun|Synset('validity.n.02')|the quality of having legal force or effectiveness|The bond issue will go to the state courts for a friendly test suit to test the validity of the act, and then the sales will begin and contracts let for repair work on some of georgia's most heavily traveled highways.
16887|validity|noun|Synset('validity.n.02')|the quality of having legal force or effectiveness|The bond issue will go to the state courts for a friendly test suit to test the validity of the act, and then the sales will begin and contracts let for repair work on some of georgia's most heavily traveled highways.
16888|condense|verb|Synset('digest.v.07')|make more concise|condense the contents of a book into a summary
16889|twofold|adjective|Synset('double.s.03')|twice as great or many|a twofold increase
16890|passive|adjective|Synset('passive.s.02')|peacefully resistant in response to injustice|passive resistance
16891|passive|adjective|Synset('passive.s.02')|peacefully resistant in response to injustice|passive resistance
16892|sexually|adverb|Synset('sexually.r.02')|by sexual means|reproduce sexually
16893|sexually|adverb|Synset('sexually.r.02')|by sexual means|reproduce sexually
16894|divorce|verb|Synset('divorce.v.02')|get a divorce; formally terminate a marriage|The couple divorced after only 6 months
16895|type|verb|Synset('type.v.02')|identify as belonging to a certain type|Such people can practically be typed
16896|consummate|verb|Synset('consummate.v.02')|make perfect; bring to perfection|Taking off his hat and signaling the driver with it, mr. podger stepped into the road, lifted the surprised turtle and consummated its road-crossing with what must have been a breath-taking suddenness.
16897|standing|adjective|Synset('standing.s.02')|not created for a particular occasion|a standing committee
16898|threshold|noun|Synset('doorsill.n.01')|the sill of a door; a horizontal piece of wood or stone that forms the bottom of a doorway and offers support when passing through a doorway|There is no evidence that these milquetoasts became suddenly emboldened when they crossed the threshhold of the master bedroom.
16899|threshold|noun|Synset('threshold.n.02')|the smallest detectable sensation|Yet it is the accumulation of distortion, the fitting together of fractional bits until the total reaches the threshold of our awareness, that makes records sound like records.
16900|frigid|adjective|Synset('arctic.s.02')|extremely cold|a frigid day
16901|confide|verb|Synset('entrust.v.01')|confer a trust upon|She had offered to walk, but pamela knew she would not feel comfortable about her child until she had personally confided her to the care of the little pink woman who chose to be called `` auntie''.
16902|confide|verb|Synset('entrust.v.01')|confer a trust upon|She had offered to walk, but pamela knew she would not feel comfortable about her child until she had personally confided her to the care of the little pink woman who chose to be called `` auntie''.
16903|confide|verb|Synset('entrust.v.01')|confer a trust upon|She had offered to walk, but pamela knew she would not feel comfortable about her child until she had personally confided her to the care of the little pink woman who chose to be called `` auntie''.
16904|aggressiveness|noun|Synset('aggression.n.02')|a feeling of hostility that arouses thoughts of attack|2) as a country superimposes its cultural and political attitudes on others, it searches its heritage in hopes of justifying its aggressiveness.
16905|conquer|verb|Synset('appropriate.v.02')|take possession of by force, as after an invasion|After the turks conquered the city in 1453 they converted it to a mosque, adding the stubby minarets.
16906|conquer|verb|Synset('appropriate.v.02')|take possession of by force, as after an invasion|After the turks conquered the city in 1453 they converted it to a mosque, adding the stubby minarets.
16907|trigger|verb|Synset('trigger.v.02')|release or pull the trigger on|Trigger a gun
16908|trigger|verb|Synset('trigger.v.02')|release or pull the trigger on|Trigger a gun
16909|champion|noun|Synset('champion.n.02')|someone who fights for a cause|In the cow camps, tom horn was regarded as a hero, as the same kind of champion he was when he entered and invariably won the local rodeos.
16910|champion|noun|Synset('champion.n.02')|someone who fights for a cause|In the cow camps, tom horn was regarded as a hero, as the same kind of champion he was when he entered and invariably won the local rodeos.
16911|champion|noun|Synset('champion.n.02')|someone who fights for a cause|In the cow camps, tom horn was regarded as a hero, as the same kind of champion he was when he entered and invariably won the local rodeos.
16912|champion|noun|Synset('champion.n.02')|someone who fights for a cause|In the cow camps, tom horn was regarded as a hero, as the same kind of champion he was when he entered and invariably won the local rodeos.
16913|champion|noun|Synset('champion.n.02')|someone who fights for a cause|In the cow camps, tom horn was regarded as a hero, as the same kind of champion he was when he entered and invariably won the local rodeos.
16914|champion|noun|Synset('champion.n.02')|someone who fights for a cause|In the cow camps, tom horn was regarded as a hero, as the same kind of champion he was when he entered and invariably won the local rodeos.
16915|champion|noun|Synset('champion.n.02')|someone who fights for a cause|In the cow camps, tom horn was regarded as a hero, as the same kind of champion he was when he entered and invariably won the local rodeos.
16916|intersection|noun|Synset('intersection.n.02')|a junction where one street or road crosses another|We were coming to an intersection, turning right, chuffing to a stop.
16917|intersection|noun|Synset('intersection.n.02')|a junction where one street or road crosses another|We were coming to an intersection, turning right, chuffing to a stop.
16918|intersection|noun|Synset('intersection.n.02')|a junction where one street or road crosses another|We were coming to an intersection, turning right, chuffing to a stop.
16919|intersection|noun|Synset('intersection.n.02')|a junction where one street or road crosses another|We were coming to an intersection, turning right, chuffing to a stop.
16920|exchange|verb|Synset('switch_over.v.01')|change over, change around, as to a new order or sequence|But the raoul esnards have exchanged their residence in southern california for mexico city.
16921|exchange|verb|Synset('change.v.06')|exchange or replace with another, usually of the same kind or category|Sets of reaction tubes containing 0.2 of an atmosphere of added oxygen in one case and added moisture in another, both gave reaction rates in the range of 0.1 to 0.4 of the chlorine exchanged per hour.
16922|silk|noun|Synset('silk.n.02')|animal fibers produced by silkworms and other larvae that spin cocoons and by most spiders|Suddenly a treble auto horn tootley-toot-tootled, and, thumbing hopefully, i saw emergent in windshield flash : red lips, streaming silk of blonde hair and-ah, trembling confusion of hope, apprehension, despair-the leering face of old herry.
16923|silk|noun|Synset('silk.n.02')|animal fibers produced by silkworms and other larvae that spin cocoons and by most spiders|Suddenly a treble auto horn tootley-toot-tootled, and, thumbing hopefully, i saw emergent in windshield flash : red lips, streaming silk of blonde hair and-ah, trembling confusion of hope, apprehension, despair-the leering face of old herry.
16924|mph|noun|Synset('miles_per_hour.n.02')|a speedometer reading for the momentary rate of travel|I let up on the accelerator, only to gradually reach again the 60 m. p. h. which would, i hoped, overhaul herry and the blonde, and as there were cars whose drivers apparently had something more important to catch than had i, mrs. major roebuck settled down to practicing on corporal johnson the kittenish wiles she would need when making her duty call on colonel and mrs. somebody in sante fe.
16925|echo|verb|Synset('resound.v.01')|ring or echo with sound|The weird, insane sound of the rebel yell reverberated again and echoed from the distant hills.
16926|swallow|noun|Synset('swallow.n.02')|the act of swallowing|one swallow of the liquid was enough
16927|taut|adjective|Synset('taut.s.02')|subjected to great tension; stretched tight|Docherty went taut : was it possible?
16928|taut|adjective|Synset('taut.s.02')|subjected to great tension; stretched tight|Docherty went taut : was it possible?
16929|foam|noun|Synset('foam.n.02')|a lightweight material in cellular form; made by introducing gas bubbles during manufacture|For added comfort some of the italian designed sandals have foam padded cushioning.
16930|fraction|noun|Synset('fraction.n.02')|a small part or item forming a piece of a whole|Further, the gland is able to re-use a larger fraction of the thyroid hormone de-iodinated peripherally.
16931|fraction|noun|Synset('fraction.n.02')|a small part or item forming a piece of a whole|Further, the gland is able to re-use a larger fraction of the thyroid hormone de-iodinated peripherally.
16932|fraction|noun|Synset('fraction.n.02')|a small part or item forming a piece of a whole|Further, the gland is able to re-use a larger fraction of the thyroid hormone de-iodinated peripherally.
16933|fraction|noun|Synset('fraction.n.03')|the quotient of two rational numbers|In chicago, some time ago, mr. h., age 27, a diabetic since he was six, stopped using insulin because he had bought a `` magic spike''-a glass tube about the size of a pencil filled with barium chloride worth a small fraction of a cent-sold by the vrilium company of chicago for $306 as a cure-all.
16934|fraction|noun|Synset('fraction.n.03')|the quotient of two rational numbers|In chicago, some time ago, mr. h., age 27, a diabetic since he was six, stopped using insulin because he had bought a `` magic spike''-a glass tube about the size of a pencil filled with barium chloride worth a small fraction of a cent-sold by the vrilium company of chicago for $306 as a cure-all.
16935|fraction|noun|Synset('fraction.n.03')|the quotient of two rational numbers|In chicago, some time ago, mr. h., age 27, a diabetic since he was six, stopped using insulin because he had bought a `` magic spike''-a glass tube about the size of a pencil filled with barium chloride worth a small fraction of a cent-sold by the vrilium company of chicago for $306 as a cure-all.
16936|penny|noun|Synset('penny.n.02')|a coin worth one-hundredth of the value of the basic unit|There was no time to pick out a penny; i got a coin between my thumb and forefinger, leaned my elbows in a very natural and casual manner on top of the truck cab and flipped my little missile.
16937|flip|verb|Synset('throw.v.06')|cause to go on or to be engaged or set in operation|On impulse, he flipped up the heat control on his coverall and slid back the hatch of the bubble.
16938|jab|verb|Synset('jab.v.02')|strike or punch with quick and short blows|Through the swathings of terror, she jabbed deceit's sharp point-amy would be reborn, a new child, with new parents, living under new circumstances.
16939|pound|verb|Synset('beat.v.04')|move rhythmically|His heart, he discovered, was pounding.
16940|pound|verb|Synset('lumber.v.01')|move heavily or clumsily|Watson pounded to the crawling man and stopped, panting heavily.
